x.yyy.zzz	x.yyy.zzz
ERROR: Object passed to SetFFRoom isn't an object you silly person!	ERROR: Object passed to SetFFRoom isn't an object you silly person!
Med 1	Med 1
Med 2	Med 2
Med 3	Med 3
Incorrect Med	Incorrect Med
Incorrect Med2	Incorrect Med2
Correct Rx	Correct Rx
ok	ok
Door Key	Door Key
Penelope's Rx	Penelope's Rx
Helen's Rx	Helen's Rx
Madame's Rx	Madame's Rx
Shot Glass	Shot Glass
Under Glass	Under Glass
Prep G	Prep G
Tower H20	Tower H20
Tin Can	Tin Can
Ice Pick	Ice Pick
Leather Strap	Leather Strap
Open Beer	Open Beer
Empty Bottles	Empty Bottles
Church Key	Church Key
Pure Solution	Pure Solution
Nitrous Oxide	Nitrous Oxide
Baking Soda	Baking Soda
Post Cards	Post Cards
Candle Wax	Candle Wax
Desk Key	Desk Key
Deposit Key	Deposit Key
Cleaning Kit	Cleaning Kit
Empty Mold	Empty Mold
Wax Filled Mold	Wax Filled Mold
Silver Filled Mold	Silver Filled Mold
Wax Ear	Wax Ear
Silver Ear	Silver Ear
Claim Check	Claim Check
Sharp Ear	Sharp Ear
Paper Sack	Paper Sack
Filled Sack	Filled Sack
Horse Plop	Horse Plop
Outta here!	Outta here!
Erase outlines?	Erase outlines?
Enter text (after this, get help with '?')	Enter text (after this, get help with '?')
Font Number:	Font Number:
Enter text (then get help with `?')	Enter text (then get help with `?')
Move text with mouse or direction keys SHIFT + arrows for fine adjustment ENTER or click shows text position Ctrl-F (shift click) changes font Ctrl-N to enter new text Ctrl-C (control click) changes color ESC aborts	Move text with mouse or direction keys SHIFT + arrows for fine adjustment ENTER or click shows text position Ctrl-F (shift click) changes font Ctrl-N to enter new text Ctrl-C (control click) changes color ESC aborts
Position: %d, %d	Position: %d, %d
Carrie Sue	Carrie Sue
Rover, the town dog	Rover, the town dog
Trixie, the town sheep	Trixie, the town sheep
Duck Gillespie	Duck Gillespie
Colonel Shanders	Colonel Shanders
Francis Bacon	Francis Bacon
See them tumblin' down	See them tumblin' down
Preacher's Kid	Preacher's Kid
Ol' Pickaxe Pete	Ol' Pickaxe Pete
Officer Wilke	Officer Wilke
Pony Express Rider	Pony Express Rider
Miz Tucker	Miz Tucker
Miss Eulalie	Miss Eulalie
Bridget and Rocko O'Hanrahan	Bridget and Rocko O'Hanrahan
Old Man	Old Man
Old Lady	Old Lady
molten silver	molten silver
w/ medallion	w/ medallion
