Someone's using the ladder at this very moment.	Someone's using the ladder at this very moment.
It's a ladder, propped up against the slide so the kids can play.	It's a ladder, propped up against the slide so the kids can play.
No thank you, Frederick. I don't drink, and I hope you don't either. After all, lips that touch liquor will never touch mine!	No thank you, Frederick. I don't drink, and I hope you don't either. After all, lips that touch liquor will never touch mine!
Hey, I hear ya, Penelope! Lips that lick... yes, what you just said!	Hey, I hear ya, Penelope! Lips that lick... yes, what you just said!
Wherever did you find a pair of boots like ruffians and hooligans wear?	Wherever did you find a pair of boots like ruffians and hooligans wear?
Oh, I just... they were in... um, I forget. Yes, that's it, I forget.	Oh, I just... they were in... um, I forget. Yes, that's it, I forget.
Hm. Well, I'd get rid of them before somebody gets the idea that you're some sort of gunslinger!	Hm. Well, I'd get rid of them before somebody gets the idea that you're some sort of gunslinger!
Look, Penelope... candle wax!	Look, Penelope... candle wax!
Why, yes it is, Frederick. How lovely for you. Are you starting some sort of collection?	Why, yes it is, Frederick. How lovely for you. Are you starting some sort of collection?
No. I mean, yes.	No. I mean, yes.
Oh. Well, if I run across any myself, I'll be glad to save some for you.	Oh. Well, if I run across any myself, I'll be glad to save some for you.
How quaint, a handful of charcoal. You'll pardon me if I don't take those off your hands, won't you? I don't want to muss my dress.	How quaint, a handful of charcoal. You'll pardon me if I don't take those off your hands, won't you? I don't want to muss my dress.
Shoot, no problem, Penelope. I'll take care of this.	Shoot, no problem, Penelope. I'll take care of this.
Look, Penelope, see what I have here!	Look, Penelope, see what I have here!
A key?	A key?
Yep!	Yep!
I'm very happy for you, Frederick.	I'm very happy for you, Frederick.
See this claim check, Penelope? Does it mean anything to you?	See this claim check, Penelope? Does it mean anything to you?
I'm sure it doesn't, Frederick. I'm sorry. Perhaps one of our local shopkeepers would recognize it.	I'm sure it doesn't, Frederick. I'm sorry. Perhaps one of our local shopkeepers would recognize it.
Look, Penelope! Clay!	Look, Penelope! Clay!
Hmmm, this is quite interesting. Hydrous aluminum silicate, mixed with powdered feldspar, quartz, sand, iron oxides and other minerals. Very malleable!	Hmmm, this is quite interesting. Hydrous aluminum silicate, mixed with powdered feldspar, quartz, sand, iron oxides and other minerals. Very malleable!
Penelope, you've never looked more beautiful to me than you do now, analyzing the chemical makeup of this compound.	Penelope, you've never looked more beautiful to me than you do now, analyzing the chemical makeup of this compound.
Thank you, Frederick. I kinda like you, too.	Thank you, Frederick. I kinda like you, too.
Freddy, I beg you! Not in front of the children!	Freddy, I beg you! Not in front of the children!
